NUMBER_1,X_WORLD_1,Y_WORLD_1,X_IMAGE_1,Y_IMAGE_1,FLUX_ISO_1,FLUXERR_ISO_1,MAG_ISO_1,MAGERR_ISO_1,BACKGROUND_1,THRESHOLD_1,FLUX_MAX_1,ISOAREA_IMAGE_1,THETA_IMAGE_1,FLAGS_1,ELONGATION_1,ELLIPTICITY_1,NUMBER_2,X_WORLD_2,Y_WORLD_2,X_IMAGE_2,Y_IMAGE_2,FLUX_ISO_2,FLUXERR_ISO_2,MAG_ISO_2,MAGERR_ISO_2,BACKGROUND_2,THRESHOLD_2,FLUX_MAX_2,ISOAREA_IMAGE_2,THETA_IMAGE_2,FLAGS_2,ELONGATION_2,ELLIPTICITY_2,Separation,B_V
75,154.5689529942549,-46.196632878833384,3352.3308,99.38638,32866.957,199.2676,17.482101,0.0065842606,96.52351,68.92337,656.6938,144,1.307728,0,1.0303802,0.02948451,80,154.56904111571998,-46.19664428688672,3352.8928,99.49798,101651.47,375.25537,16.722216,0.0040090648,233.6194,152.23218,1983.0579,169,-77.25173,0,1.1680151,0.14384669,0.2233945683625018,0.7598858
76,154.12136150625378,-46.19760727230201,492.32916,84.50185,4813.036,84.22139,19.567953,0.019003479,90.38722,68.92337,153.0469,48,43.544876,0,1.0533142,0.050615728,93,154.12137943138418,-46.19760434128266,492.44385,84.475426,9142.9795,135.6939,19.33728,0.016117675,223.21068,152.23218,319.20737,40,72.09234,0,1.3453358,0.25669116,0.045895679801097426,0.23067284
77,154.40192049616724,-46.19563466327875,2285.1519,79.37444,3597.32,72.85242,19.884052,0.021993518,93.23749,68.92337,141.97633,36,14.891538,0,1.1858242,0.15670466,82,154.40196450612416,-46.195628149129654,2285.4336,79.316864,8768.846,132.57152,19.382645,0.016418656,228.1833,152.23218,363.61328,38,79.70802,0,1.2786211,0.21790743,0.11214828386098873,0.5014076
78,154.5970184985093,-46.194613545798326,3531.87,82.78065,3620.232,73.65729,19.87716,0.022095772,82.52296,68.92337,131.60416,38,32.27616,0,1.1366122,0.12019247,85,154.59710950506027,-46.19460495845847,3532.4526,82.70808,9784.873,138.03886,19.26361,0.015320608,233.52,152.23218,373.11865,40,-75.46359,0,1.3544594,0.261698,0.22888204383966063,0.6135483
79,154.41092892264012,-46.1956984045531,2342.7078,80.48789,1782.8472,52.277466,20.646215,0.03184419,92.70183,68.92337,119.00133,20,47.461956,0,1.0098182,0.009722769,95,154.41097465460874,-46.19568350988659,2343.0012,80.35308,4735.204,101.47471,20.051653,0.023272816,228.43576,152.23218,239.5585,24,89.11377,0,1.2573729,0.204691,0.1259447060447976,0.59456253
80,154.16574871122702,-46.19821321850531,775.9156,91.74338,11269.052,123.72113,18.644281,0.011923022,92.673996,68.92337,267.05667,85,7.432806,0,1.1009411,0.09168613,81,154.16577632074086,-46.198228411660835,776.0911,91.884705,34494.19,241.58655,17.895636,0.007606005,231.56116,152.23218,723.01917,103,57.1609,2,1.2604594,0.20663846,0.08788997678417541,0.7486458
81,154.09100402518365,-46.19793386696928,298.33783,86.4811,5684.7485,91.61056,19.387222,0.017501049,92.04793,68.92337,145.69333,46,37.81685,0,1.0572397,0.054140687,88,154.091044483711,-46.19793694782049,298.5962,86.51088,17435.5,180.27483,18.636414,0.011228726,223.7385,152.23218,454.5894,65,68.392845,0,1.3076363,0.23526132,0.10142317652043051,0.7508087
82,154.34244643894658,-46.19995954377682,1904.7963,115.99573,36314.055,212.7084,17.373814,0.00636121,98.02568,68.92337,572.7429,188,-75.3051,0,1.2313664,0.18789405,90,154.34249908307396,-46.199988511545186,1905.1304,116.26593,105590.914,400.06415,16.680933,0.00411465,237.70825,152.23218,1660.5972,227,-79.797325,2,1.3740551,0.27222717,0.16757633622015283,0.69288063
83,154.43111509292075,-46.19716293639082,2471.5637,95.207344,15703.201,142.68364,18.284029,0.009867697,95.95459,68.92337,352.16208,98,19.519054,0,1.0782377,0.07256067,84,154.43118173762232,-46.19717086832301,2471.9888,95.28458,48781.094,274.6487,17.519371,0.0061144284,233.12349,152.23218,1107.7294,115,82.19387,0,1.1877941,0.15810329,0.16850528274614032,0.764658
84,154.599388161978,-46.204178020142585,3545.991,171.24414,6387228.0,2540.551,11.760719,4.319618E-4,100.11572,68.92337,104054.65,1414,-38.42734,0,1.0175601,0.017257094,91,154.59948718067812,-46.20418378356329,3546.6228,171.30466,1.3420373E7,3709.244,11.4205885,3.0015848E-4,240.63022,152.23218,164573.67,1449,-69.17046,4,1.100548,0.09136182,0.24757858559181162,0.3401308
85,154.22263873915495,-46.20148522519957,1139.2133,124.292046,253144.81,521.2212,15.265577,0.0022360568,93.48812,68.92337,4001.079,376,29.562809,2,1.0470405,0.04492706,92,154.22269231807422,-46.2014981080589,1139.5547,124.4133,643023.94,860.03613,14.719432,0.0014525108,233.55244,152.23218,10461.001,417,66.688675,2,1.1341671,0.11829567,0.14132636496961382,0.54614544
86,154.16395633323313,-46.199453028750625,764.3937,103.11889,23903.293,172.88388,17.827856,0.007854645,93.15944,68.92337,473.28873,126,31.916912,0,1.0580055,0.054825246,94,154.16400875359471,-46.199455906168865,764.72845,103.147484,65657.07,311.35645,17.196796,0.0051499875,232.771,152.23218,1264.0669,135,72.57091,0,1.219705,0.18012965,0.13102802728782437,0.63105965
87,154.1464164254487,-46.19988159857382,652.3,106.40764,38339.242,214.11427,17.314892,0.0060650157,92.07304,68.92337,706.4648,158,31.620342,0,1.0490077,0.04671812,96,154.14645955969368,-46.19988895273956,652.5752,106.477135,95151.5,364.90808,16.79396,0.0041648336,227.44077,152.23218,1734.0033,164,70.95996,0,1.2091391,0.17296535,0.11069124099132929,0.52093124
88,154.43881199881275,-46.196380138589426,2520.8123,88.44755,3460.9197,71.57912,19.926022,0.02246077,95.37332,68.92337,141.85081,35,-7.4375014,0,1.1846848,0.15589356,99,154.43888493981595,-46.19639234366761,2521.277,88.56465,10807.259,144.9279,19.15571,0.014563518,233.18922,152.23218,386.80768,44,79.100876,0,1.2121819,0.17504126,0.18699554602056423,0.77031136
89,154.37185075784228,-46.20157003997294,2092.5386,132.45949,285021.7,550.6935,15.136806,0.0020982723,97.004364,68.92337,4718.746,384,23.71444,0,1.0417403,0.040067792,100,154.37191936042453,-46.2015830951809,2092.9758,132.5838,683409.8,882.4158,14.653296,0.0014022385,238.65189,152.23218,12094.496,411,80.23303,0,1.112459,0.10109043,0.17727674352441725,0.48350906
91,154.47821948628848,-46.20097035792556,2772.185,133.28201,290984.06,556.2942,15.114327,0.0020761807,96.841606,68.92337,4903.877,389,19.711277,0,1.0312225,0.030277133,97,154.4783004235713,-46.20098279049219,2772.701,133.40196,819366.25,960.94763,14.456305,0.001273654,236.21889,152.23218,14333.147,449,-86.60687,0,1.0911642,0.08354771,0.20657597404165567,0.6580229
92,154.25909117063236,-46.198992341237826,1372.2805,102.91821,18032.234,151.72404,18.133877,0.009137654,92.38339,68.92337,371.7252,105,14.950157,0,1.0716425,0.06685305,98,154.25911076053546,-46.19900709757969,1372.4047,103.05534,65074.895,309.29825,17.206467,0.0051617124,231.14929,152.23218,1315.4906,132,72.04416,0,1.1934285,0.16207802,0.07214415092193605,0.9274101
93,154.16739976813935,-46.198868069781255,786.4283,97.85289,6417.8384,95.52792,19.255527,0.01616484,93.28386,68.92337,174.98413,57,17.190098,0,1.0943137,0.08618528,102,154.16742513997093,-46.19888088081536,786.58966,97.972145,27198.367,218.156,18.153643,0.008710722,233.17575,152.23218,617.4915,88,58.893337,2,1.2361485,0.19103575,0.07825524330499979,1.1018848
94,154.4910951643048,-46.203093433443016,2854.2485,153.71161,1437353.5,1214.9948,13.380092,9.179957E-4,96.989075,68.92337,22979.35,818,28.252174,0,1.1213669,0.10823119,104,154.49116490470848,-46.203095433867375,2854.6938,153.73462,2949964.0,1774.16,13.065458,6.5313943E-4,237.47427,152.23218,47857.984,853,43.88666,0,1.1174859,0.10513413,0.17391262025522472,0.31463337
95,154.58722182402877,-46.19620188497745,3469.105,96.725075,4499.5376,80.88401,19.64108,0.019522013,98.57671,68.92337,156.06805,43,52.558846,0,1.036446,0.035164356,101,154.58733197823236,-46.19621306799182,3469.8076,96.83633,22334.297,198.12062,18.367569,0.009633569,237.13206,152.23218,614.03357,73,-73.038635,0,1.238559,0.19261014,0.27742848355411587,1.2735119
96,154.31324227859116,-46.198056666745316,1718.3427,96.912605,4213.4,78.49252,19.712418,0.020231377,93.07836,68.92337,153.63658,41,8.823052,0,1.084602,0.07800275,106,154.3132746369838,-46.19807099724802,1718.5485,97.04654,9264.079,135.28557,19.322994,0.015859118,232.4585,152.23218,352.45737,39,84.82329,0,1.2155048,0.17729652,0.09572265076364078,0.38942337
97,154.5939542294729,-46.195608550471384,3512.1848,91.74023,1516.469,48.698524,20.821917,0.03487483,93.44942,68.92337,98.678215,18,31.37031,0,1.2304227,0.18727118,109,154.59406419652092,-46.19561426683542,3512.887,91.80106,3766.863,90.38829,20.30005,0.026059266,236.5843,152.23218,234.63358,19,-46.673923,0,1.1644596,0.14123255,0.2748001028707919,0.52186584
98,154.06038605694226,-46.19855457484138,102.67062,91.241714,1027.393,39.968044,21.24466,0.042248,93.49604,68.92337,99.24233,12,-19.564754,0,1.1460915,0.1274693,103,154.06042301171755,-46.19853197052602,102.90774,91.03417,8506.998,133.32986,19.41556,0.017020838,221.86845,152.23218,294.79712,40,53.749622,0,1.2365948,0.19132769,0.12288733886548067,1.8290997
99,154.18447582569354,-46.19986069138108,895.4781,107.69453,10154.6,117.32403,18.757343,0.012547407,95.689835,68.92337,237.5032,76,-15.067402,0,1.0150379,0.014815092,111,154.18451842676825,-46.19988240215493,895.749,107.89667,25104.848,211.11972,18.240606,0.009132739,234.8947,152.23218,545.6245,84,72.3494,0,1.1719007,0.14668542,0.1318204042766699,0.516737
100,154.11463280674067,-46.20257080867979,449.08572,130.08627,53726.094,251.07158,16.948538,0.005075071,92.254944,68.92337,897.48914,196,67.82691,2,1.0541769,0.051392674,113,154.11468033018286,-46.20257987085022,449.3889,130.17157,139275.8,433.256,16.38031,0.0033783044,227.10402,152.23218,2317.0955,209,72.23212,2,1.2240568,0.1830445,0.12282135750505549,0.56822777
101,154.45545126711698,-46.203035009160786,2626.532,150.90334,458695.28,696.258,14.62019,0.0016484499,96.44222,68.92337,7598.044,549,-15.039244,0,1.0663486,0.062220275,108,154.45551830043286,-46.203050115593776,2626.9587,151.04695,1710842.0,1369.3612,13.656975,8.692365E-4,234.63556,152.23218,28648.371,709,-65.779274,0,1.057762,0.05460775,0.1756495754730173,0.9632149
102,154.11383660744065,-46.2010930605563,444.0727,116.416916,11324.949,124.3295,18.63891,0.011922511,92.35952,68.92337,236.68234,87,67.222244,2,1.1469792,0.12814456,114,154.11387354606597,-46.20109967385639,444.30838,116.47925,31326.562,229.95428,18.000217,0.00797184,227.09831,152.23218,637.5288,93,69.90265,2,1.3225496,0.24388468,0.09506807331154962,0.63869286
103,154.101509072659,-46.2010989844122,365.30792,116.0496,12702.303,130.66254,18.514294,0.011171165,93.01734,68.92337,270.03348,92,39.707855,0,1.0897726,0.082377374,117,154.10153923907768,-46.20110337438011,365.50046,116.09114,25118.709,210.60307,18.240007,0.009105362,226.47968,152.23218,549.7822,83,57.587036,2,1.3699167,0.2700286,0.07680809527654375,0.27428627
104,154.58535995131334,-46.199051943402914,3456.909,122.898285,46995.098,239.97617,17.093868,0.00554556,98.58579,68.92337,563.70776,223,0.6024824,0,1.8195632,0.45041752,110,154.58539113023124,-46.19905112817729,3457.1082,122.89303,186386.94,502.42874,16.063961,0.0029274456,237.76096,152.23218,2476.0396,285,-2.9161377,0,1.3827448,0.2768007,0.07774574440376801,1.0299072
105,154.43640776467473,-46.2040326591372,2504.7788,158.94238,595425.75,787.7233,14.336931,0.0014367325,96.519684,68.92337,9863.589,528,21.855516,0,1.0352311,0.034032166,118,154.43648497667886,-46.20404278134796,2505.2712,159.04051,1401323.8,1239.4354,13.873653,9.6053956E-4,234.84554,152.23218,23711.72,582,83.32527,2,1.0767708,0.07129717,0.19579702270098265,0.46327782
106,154.54711204370946,-46.199189142991585,3212.5208,121.44371,20580.879,160.939,17.990341,0.008492337,96.25976,68.92337,441.61017,112,3.0274024,0,1.0198851,0.019497395,105,154.54716066722548,-46.199201035334525,3212.83,121.55687,108460.19,387.5236,16.651823,0.0038802314,233.67184,152.23218,2124.1248,180,-74.302795,2,1.2204365,0.18062103,0.12849942595532002,1.3385181
107,154.29368391171107,-46.19951899735311,1593.2705,109.43391,3671.0942,73.68008,19.862011,0.02179638,92.189026,68.92337,133.70293,37,-3.4552927,0,1.199894,0.16659302,119,154.29373981280165,-46.19949392729803,1593.6295,109.20523,8369.51,129.27637,19.43325,0.016774476,232.00676,152.23218,330.66824,36,81.97806,0,1.2424852,0.1951614,0.1659741041067211,0.42876053
108,154.43197444512273,-46.20316522850748,2476.5312,150.66681,243106.38,510.15234,15.309509,0.0022789424,96.28845,68.92337,4160.9517,361,22.967865,0,1.0390325,0.037566125,107,154.43201974942218,-46.203182413308014,2476.819,150.82817,1684517.4,1352.7092,13.673811,8.7208493E-4,234.20071,152.23218,29240.953,627,82.25582,2,1.0762966,0.07088804,0.12872046990944083,1.6356983
109,154.0979497041911,-46.20293514500786,342.47742,132.88039,42726.88,224.65547,17.197247,0.0057101254,93.038826,68.92337,787.5644,163,46.69619,0,1.029916,0.029047072,120,154.0979651679015,-46.20293877384147,342.57605,132.9144,163160.47,459.74307,16.208462,0.003060061,226.0831,152.23218,2717.499,208,65.92636,0,1.2074116,0.17178208,0.04068359507336337,0.9887848
110,154.47448016342588,-46.20042127380035,2748.345,127.974434,32320.2,197.53052,17.500315,0.006637278,96.5392,68.92337,646.62244,141,10.665337,0,1.0687232,0.064303994,116,154.47454471544444,-46.20043187523119,2748.7563,128.07642,114564.9,394.73505,16.592371,0.003741829,235.72647,152.23218,2283.5925,178,-88.83691,0,1.1208994,0.10785931,0.16530993565715865,0.9079437
111,154.1550786575737,-46.201859934476964,707.538,124.99693,14945.205,140.00224,18.337746,0.010173325,92.72156,68.92337,310.0325,98,14.637221,0,1.0494305,0.047102213,128,154.15511193719206,-46.20187015786353,707.75006,125.092575,33014.293,233.59517,17.943245,0.0076840767,230.81834,152.23218,736.93115,93,71.182976,0,1.2276201,0.18541574,0.09072134129455804,0.39450073
112,154.53994847802593,-46.19821781026198,3166.8481,111.98082,1951.0227,54.7368,20.548344,0.030468209,96.05095,68.92337,114.15287,22,-0.39925626,0,1.1099068,0.09902346,127,154.54003004743288,-46.19819892270696,3167.371,111.8121,7434.6587,123.749886,19.561848,0.018076468,233.86371,152.23218,328.5929,34,-88.97564,0,1.207822,0.17206341,0.2143261269727442,0.986496
113,154.19625013567054,-46.20069103685877,970.6591,115.84115,2856.626,65.43512,20.134367,0.02487639,94.911736,68.92337,123.30882,30,4.031519,0,1.0463806,0.044324815,132,154.19625616418045,-46.20070023393838,970.6971,115.9263,8035.9375,128.88193,19.477407,0.01741748,233.92036,152.23218,306.65094,37,67.25917,0,1.2490124,0.1993674,0.036357568391358105,0.65695953
114,154.16358275529313,-46.204375153250524,761.7316,148.54225,122140.28,366.8602,16.056852,0.0032619066,93.148125,68.92337,2046.6917,262,35.27259,0,1.046248,0.04420364,123,154.1636131188411,-46.20438382289646,761.9252,148.62346,449814.66,725.61884,15.107416,0.0017518817,233.34329,152.23218,7448.02,331,65.95066,0,1.1744416,0.14853156,0.08183658773181814,0.9494362
115,154.06164973845281,-46.202896105710785,110.554146,131.35884,19695.781,158.61519,18.038067,0.008745837,94.36894,68.92337,386.2729,115,8.764875,0,1.0193945,0.019025564,129,154.06168953898222,-46.202893443604346,110.808556,131.3355,56924.1,293.46915,17.351759,0.0055988147,223.87228,152.23218,1082.8015,126,65.93404,0,1.2703848,0.21283692,0.09962837760279111,0.6863079
116,154.34007378560958,-46.200995202273006,1889.5576,125.430244,5412.335,90.11149,19.440538,0.01808112,98.26924,68.92337,284.16742,57,-54.13111,0,1.2496705,0.1997891,122,154.34008466443575,-46.20106153865834,1889.6221,126.04318,44472.53,285.16696,17.61977,0.006963654,238.04672,152.23218,551.0844,159,-37.080986,2,1.1935792,0.16218376,0.2403444325076839,1.8207684
117,154.10283450493137,-46.2020523331638,373.73,124.895134,5785.101,91.380165,19.368223,0.017154213,93.00122,68.92337,172.8425,54,58.75845,0,1.1099064,0.0990231,130,154.10286029504786,-46.20205860023821,373.89447,124.95386,21157.756,198.07567,18.426325,0.010166965,226.66042,152.23218,476.99136,78,62.79908,2,1.3279419,0.24695504,0.06810483165567092,0.94189835
118,154.5568414414569,-46.19847084498096,3274.757,115.49414,1536.3854,48.902584,20.80775,0.034566984,96.49619,68.92337,98.96814,18,-2.1188064,0,1.2237241,0.18282235,121,154.55689440771673,-46.198461773990154,3275.0964,115.41413,21472.93,194.15245,18.41027,0.0098193195,233.7845,152.23218,593.14453,70,-73.7142,0,1.1854919,0.15646833,0.1359604592628115,2.39748
119,154.38739079245417,-46.199747424501915,2191.9739,116.5068,1400.6174,46.48318,20.908201,0.036041774,95.948746,68.92337,104.50132,16,-0.040700987,0,1.2026213,0.16848308,126,154.38741994778943,-46.19978283033238,2192.1572,116.83529,15130.712,167.65591,18.790352,0.012033427,235.3329,152.23218,472.77295,56,74.689186,0,1.1465275,0.12780112,0.14671028033923794,2.1178493
120,154.4206726628623,-46.199364138549925,2404.6526,114.90188,756.0899,34.403904,21.577566,0.049415603,95.631004,68.92337,101.806755,9,-21.057394,0,1.3733228,0.27183908,133,154.42075652588412,-46.19935679672456,2405.189,114.83909,3939.6108,92.59879,20.251366,0.025525944,232.79166,152.23218,241.62685,20,89.603966,0,1.2663066,0.21030188,0.21063009554901663,1.3262005
121,154.11944466794378,-46.20400214025517,479.75674,143.46779,41661.54,221.84392,17.224663,0.0057828515,91.606575,68.92337,777.41656,159,40.93306,0,1.0387443,0.037299216,131,154.1194598394548,-46.20401026981927,479.85324,143.54337,181166.17,480.8569,16.094807,0.002882495,226.79839,152.23218,3068.2463,216,66.751114,0,1.1923453,0.1613167,0.047805742768123195,1.1298561
122,154.14344463257058,-46.203836952739096,633.1002,142.81032,16665.357,148.11595,18.219463,0.009651993,91.797676,68.92337,328.01398,111,68.91885,0,1.2288777,0.18624938,135,154.14348429170602,-46.203841803441364,633.35333,142.85657,51707.004,286.47125,17.456127,0.0060167434,227.89403,152.23218,950.05945,131,70.929214,0,1.4493566,0.3100387,0.10034353574377344,0.7633362
123,154.07129056347173,-46.203333032617685,172.13104,135.69035,9110.199,111.51458,18.875181,0.013293324,93.581375,68.92337,234.38608,70,42.742413,0,1.0176879,0.017380476,140,154.07132275702733,-46.203335409237454,172.33661,135.7133,24047.393,205.24037,18.28733,0.009268824,224.17784,152.23218,545.116,78,63.533474,0,1.2650502,0.20951748,0.08066732359479016,0.5878506
124,154.60515053299733,-46.200063283895865,3583.2463,133.68805,8687.159,108.73106,18.926805,0.013592698,99.27396,68.92337,233.56633,66,19.79025,0,1.0732125,0.06821805,136,154.60525815878654,-46.200047566981475,3583.9355,133.55096,26020.223,213.81923,18.201723,0.008924124,238.49673,152.23218,628.40564,85,-80.185,0,1.2659401,0.21007317,0.2740764928197246,0.7250824
125,154.1799561880465,-46.20303818391921,866.4167,136.84517,8907.701,110.17256,18.899586,0.013431906,95.689835,68.92337,232.13013,68,9.269409,0,1.0548507,0.051998496,141,154.18001320052363,-46.203051190294715,866.7802,136.96751,24086.37,205.3353,18.285572,0.0092581045,234.85655,152.23218,593.6889,78,70.30735,0,1.255965,0.20379949,0.1495689621377963,0.6140137
126,154.65492082273497,-46.20226538601055,3900.983,157.81165,60045.53,264.88477,16.827799,0.0047907787,97.442,68.92337,1010.9311,213,-4.5539613,2,1.1242803,0.11054218,148,154.6550381548032,-46.202247736422365,3901.7346,157.65791,142211.38,441.64413,16.357664,0.0033726243,230.45895,152.23218,2379.216,228,-18.85441,2,1.2096499,0.17331457,0.29917118078885196,0.47013474
127,154.20089253939642,-46.20526380261018,1000.0453,158.24664,75616.555,292.7242,16.577457,0.004204086,94.50416,68.92337,1319.43,212,33.781895,0,1.0585408,0.055303335,139,154.20093538483906,-46.20527537439697,1000.3183,158.35526,239577.61,544.8109,15.791384,0.0024696158,233.6619,152.23218,4135.7944,247,69.02429,0,1.171508,0.14639932,0.1145890406699558,0.7860737
